# Y-M-D   T H:M:S     ObsNum  Receiver   ObsGoal      ObgPgm      SourceName                ProjectId                   RestFreq      VLSR    TINT    RA          DEC        AZ     EL
2023-04-02T11:11:01   107700  SEQ        Pointing     Map(Az/D)   RR-Aql                    2023S1SEQUOIACommissioning      86.2434    26      80.6  299.400262  -1.886479  114.4  46.6  239.76 0
2023-04-02T11:14:35   107702  SEQ        Pointing     Map(Az/D)   UU-Peg                    2023S1SEQUOIACommissioning      86.2434    22     139.6  322.767296  11.153805   88.0  30.7  239.76 0
2023-04-02T11:21:06   107704  SEQ        Pointing     Map(Az/D)   RT-Oph                    2023S1SEQUOIACommissioning      86.2434   -18     137.4  269.133479  11.169360  143.0  80.3  239.76 0
2023-04-02T11:26:26   107706  SEQ        Pointing     Map(Az/D)   IRC+00363                 2023S1SEQUOIACommissioning      86.2434    50      80.6  280.355498  -4.342232  144.6  62.0  239.76 0
2023-04-02T11:30:07   107708  SEQ        Pointing     Map(Az/D)   IRC-10529                 2023S1SEQUOIACommissioning      86.2434   -18      80.8  302.616139  -6.270488  120.9  45.5  239.76 0
2023-04-02T11:33:36   107710  SEQ        Pointing     Map(Az/D)   V1943-Sgr                 2023S1SEQUOIACommissioning      86.2434   -14     139.4  301.730191 -27.224932  142.3  32.5  239.76 0
2023-04-02T11:38:55   107712  SEQ        Pointing     Map(Az/D)   GL5592                    2023S1SEQUOIACommissioning      86.2434   -22     139.7  317.531263 -38.517794  141.4  15.9  239.76 0
2023-04-02T11:45:35   107714  SEQ        Pointing     Map(Az/D)   IRC-10381                 2023S1SEQUOIACommissioning      86.2434   -20      80.4  267.791463  -8.022590  183.3  62.9  239.76 0
2023-04-02T11:49:20   107716  SEQ        Pointing     Map(Az/D)   OH2.6-0.4                 2023S1SEQUOIACommissioning      86.2434    -4      81.5  268.328333 -26.943611  182.3  44.0  239.76 0
2023-04-02T11:52:54   107718  SEQ        Pointing     Map(Az/D)   IRC-30398                 2023S1SEQUOIACommissioning      86.2434    -8      81.8  284.807774 -29.838957  164.5  39.4  239.76 0
#
#
2023-04-15T08:00:49   107900  SEQ        Pointing     Map(Az/C)   W-Hya                     2023S1SEQUOIACommissioning      86.2434    41      28.4  207.258341 -28.367648  201.1  39.3  199.98 0
2023-04-15T08:07:24   107902  SEQ        Pointing     Map(Az/C)   W-Hya                     2023S1SEQUOIACommissioning      86.2434    41      28.2  207.258341 -28.367648  202.8  38.7  199.98 0
2023-04-15T08:34:07   107914  SEQ        Pointing     Map(Az/C)   W-Hya                     2023S1SEQUOIACommissioning      86.2434    41      27.4  207.258341 -28.367648  209.3  35.9  199.98 0
2023-04-15T08:39:53   107916  SEQ        Pointing     Map(Az/C)   W-Hya                     2023S1SEQUOIACommissioning      86.2434    41      27.4  207.258341 -28.367648  210.7  35.2  199.98 0
2023-04-15T09:01:27   107926  SEQ        Pointing     Map(Az/C)   W-Hya                     2023S1SEQUOIACommissioning      86.2434    41      27.1  207.258341 -28.367648  215.3  32.4  199.98 0
2023-04-15T09:04:34   107928  SEQ        Pointing     Map(Az/C)   W-Hya                     2023S1SEQUOIACommissioning      86.2434    41      27.8  207.258341 -28.367648  215.9  32.0  199.98 0
2023-04-15T09:11:48   107932  SEQ        Pointing     Map(Ra/C)   W-Hya                     2023S1SEQUOIACommissioning      86.2434    41      29.7  207.258341 -28.367648  217.4  31.0  199.98 0
2023-04-15T09:20:07   107934  SEQ        Pointing     Map(Az/D)   T-Oph                     2023S1SEQUOIACommissioning      86.2434   -30      82.0  248.431459 -16.131727  175.3  54.7  239.76 0
2023-04-15T09:30:13   107936  SEQ        Pointing     Map(Az/D)   R-UMi                     2023S1SEQUOIACommissioning      86.2434    -6      81.4  247.491223  72.280323  359.6  36.8  239.76 0
2023-04-15T09:34:19   107938  SEQ        Pointing     Map(Az/D)   IRC+70171                 2023S1SEQUOIACommissioning      86.2434   -34     140.3  321.880799  71.816628   18.8  23.5  239.76 0
2023-04-15T09:42:05   107940  SEQ        Pointing     Map(Az/D)   TW-Lyr                    2023S1SEQUOIACommissioning      86.2434    18      82.0  275.984660  39.584601   40.7  60.4  239.76 0
2023-04-15T09:45:34   107942  SEQ        Pointing     Map(Az/D)   RW-Lyr                    2023S1SEQUOIACommissioning      86.2434   -21      82.4  281.292255  43.635490   38.2  55.3  239.76 0
2023-04-15T09:49:21   107944  SEQ        Pointing     Map(Az/D)   KY-Cyg                    2023S1SEQUOIACommissioning      86.2434    -2      80.3  306.491848  38.352132   55.3  40.1  239.76 0
2023-04-15T09:53:31   107946  SEQ        Pointing     Map(Az/D)   CU-Cep                    2023S1SEQUOIACommissioning      86.2434   -50     143.8  332.882844  57.038186   35.0  21.9  239.76 0
2023-04-15T10:00:30   107948  SEQ        Pointing     Map(Az/D)   IRC+30347                 2023S1SEQUOIACommissioning      86.2434     5      81.7  283.986727  30.151825   60.8  62.2  239.76 0
2023-04-15T10:04:14   107950  SEQ        Pointing     Map(Az/D)   AU-Cyg                    2023S1SEQUOIACommissioning      86.2434    24      88.3  304.636590  34.389054   59.9  45.0  239.76 0
2023-04-15T10:08:08   107952  SEQ        Pointing     Map(Az/D)   IRC+40435                 2023S1SEQUOIACommissioning      86.2434    -4      82.4  309.237678  37.876113   55.6  41.7  239.76 0
2023-04-15T10:17:32   107954  SEQ        Pointing     Map(Az/D)   TU-Peg                    2023S1SEQUOIACommissioning      86.2434     9     143.6  326.269166  12.698607   84.8  26.4  239.76 0
2023-04-15T10:27:53   107956  SEQ        Pointing     Map(Az/D)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15     139.4  246.447802  18.892462  272.1  74.6  239.76 0
2023-04-15T10:33:50   107958  SEQ        Pointing     Map(Az/D)   S-Crb                     2023S1SEQUOIACommissioning      86.2434     3      85.2  230.349817  31.367380  298.6  57.1  239.76 0
2023-04-15T10:37:48   107960  SEQ        Pointing     Map(Az/D)   RX-Boo                    2023S1SEQUOIACommissioning      86.2434     0      84.2  216.048434  25.703717  287.6  44.3  239.76 0
2023-04-15T10:42:23   107962  SEQ        Pointing     Map(Az/D)   S-UMi                     2023S1SEQUOIACommissioning      86.2434   -41     144.3  232.394073  78.633410  352.7  28.3  239.76 0
2023-04-15T10:49:25   107964  SEQ        Pointing     Map(Az/D)   R-UMa                     2023S1SEQUOIACommissioning      86.2434    38     150.8  161.160285  68.775743  339.1  11.8  239.76 0
2023-04-15T10:59:59   107966  SEQ        Pointing     Map(Az/D)   RT-Oph                    2023S1SEQUOIACommissioning      86.2434   -18     140.1  269.133479  11.169360  191.3  82.0  239.76 0
2023-04-15T11:06:00   107968  SEQ        Pointing     Map(Az/D)   IRAS17103-0559            2023S1SEQUOIACommissioning      86.2434   -18      80.8  258.242174  -6.049145  210.1  61.4  239.76 0
2023-04-15T11:10:09   107970  SEQ        Pointing     Map(Az/D)   OH2.6-0.4                 2023S1SEQUOIACommissioning      86.2434    -4      83.5  268.328333 -26.943611  186.0  43.8  239.76 0
2023-04-15T11:14:07   107972  SEQ        Pointing     Map(Az/D)   RR-Sco                    2023S1SEQUOIACommissioning      86.2434   -29      83.2  254.157673 -30.580053  201.6  36.8  239.76 0
2023-04-15T11:18:49   107974  SEQ        Pointing     Map(Az/D)   IRC10322                  2023S1SEQUOIACommissioning      86.2434    12     145.3  258.580762   8.934143  240.6  70.8  239.76 0
2023-04-15T11:24:40   107976  SEQ        Pointing     Map(Az/D)   IRAS17103-0559            2023S1SEQUOIACommissioning      86.2434   -18      84.9  258.242174  -6.049145  218.0  58.9  239.76 0
2023-04-15T11:28:28   107978  SEQ        Pointing     Map(Az/D)   T-Oph                     2023S1SEQUOIACommissioning      86.2434   -30      84.4  248.431459 -16.131727  221.3  44.5  239.76 0
2023-04-15T11:32:18   107980  SEQ        Pointing     Map(Az/D)   RS-Lib                    2023S1SEQUOIACommissioning      86.2434     9      84.0  231.082462 -22.911062  230.0  27.3  239.76 0
2023-04-15T11:37:11   107982  SEQ        Pointing     Map(Az/D)   MW-Her                    2023S1SEQUOIACommissioning      86.2434   -53     142.2  263.916681  15.586733  260.0  74.2  239.76 0
2023-04-15T11:42:49   107984  SEQ        Pointing     Map(Az/D)   UV-Her                    2023S1SEQUOIACommissioning      86.2434    13      81.1  251.392097  12.136536  261.0  60.3  239.76 0
2023-04-15T11:46:30   107986  SEQ        Pointing     Map(Az/D)   R-Ser                     2023S1SEQUOIACommissioning      86.2434    35      88.6  237.673885  15.133634  271.9  47.2  239.76 0
2023-04-15T11:50:36   107988  SEQ        Pointing     Map(Az/D)   RS-Vir                    2023S1SEQUOIACommissioning      86.2434   -13      87.6  216.818305   4.678079  266.7  23.6  239.76 0
2023-04-15T11:59:48   107990  SEQ        Pointing     Map(Az/D)   SY-Aql                    2023S1SEQUOIACommissioning      86.2434   -48     143.7  301.772535  12.951727  108.8  73.5  239.76 0
2023-04-15T12:05:17   107992  SEQ        Pointing     Map(Az/D)   R-Del                     2023S1SEQUOIACommissioning      86.2434   -32      82.4  303.729742   9.089185  119.1  71.1  239.76 0
2023-04-15T12:08:58   107994  SEQ        Pointing     Map(Az/D)   UU-Peg                    2023S1SEQUOIACommissioning      86.2434    22      83.4  322.767296  11.153805   97.9  55.6  239.76 0
2023-04-15T12:12:49   107996  SEQ-PJT    Pointing     Map(Az/D)   KZ-Peg                    2023S1SEQUOIACommissioning      86.2434     1      85.5  343.547515   8.902048   92.7  36.3  239.76 0
2023-04-15T12:16:50   107998  SEQ        Pointing     Map(Az/D)   R-Aqr                     2023S1SEQUOIACommissioning      86.2434   -30     139.8  355.956096 -15.284496  113.0  16.6  239.76 0
2023-04-15T12:23:42   108000  SEQ        Pointing     Map(Az/D)   RT-Aql                    2023S1SEQUOIACommissioning      86.2434   -29     139.8  294.506683  11.721729  159.2  82.3  239.76 0
2023-04-15T12:29:37   108002  SEQ        Pointing     Map(Az/D)   W-Aqr                     2023S1SEQUOIACommissioning      86.2434     1      84.1  311.604473  -4.083452  139.8  60.7  239.76 0
2023-04-15T12:34:04   108004  SEQ        Pointing     Map(Az/D)   GL2374                    2023S1SEQUOIACommissioning      86.2434   -71     146.8  290.402674   9.465705  202.3  79.8  239.76 0
2023-04-15T12:40:20   108006  SEQ        Pointing     Map(Az/D)   RR-Aql                    2023S1SEQUOIACommissioning      86.2434    26      82.6  299.400262  -1.886479  170.1  68.9  239.76 0
2023-04-15T12:44:14   108008  SEQ        Pointing     Map(Az/D)   V1943-Sgr                 2023S1SEQUOIACommissioning      86.2434   -14      81.8  301.730191 -27.224932  173.9  43.6  239.76 0
2023-04-15T12:48:01   108010  SEQ        Pointing     Map(Az/D)   GL5592                    2023S1SEQUOIACommissioning      86.2434   -22     140.2  317.531263 -38.517794  162.2  29.7  239.76 0
2023-04-15T12:53:44   108012  SEQ        Pointing     Map(Az/D)   S-Pav                     2023S1SEQUOIACommissioning      86.2434   -16     145.9  298.807500 -59.195700  180.1  11.9  239.76 0
#
2023-04-20T08:35:30   108727  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      17.6  272.016833 -22.224139  140.7  37.9  199.98 0
2023-04-20T08:39:23   108729  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.3  272.016833 -22.224139  141.6  38.5  199.98 0
2023-04-20T08:42:01   108731  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      29.1  272.016833 -22.224139  142.2  38.8  199.98 0
2023-04-20T08:47:04   108732  SEQ        Pointing     Map(Az/D)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      10.0  272.016833 -22.224139  143.4  39.6  199.98 0
2023-04-20T08:47:44   108733  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.5  272.016833 -22.224139  143.6  39.6  199.98 0
2023-04-20T09:11:08   108747  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.7  272.016833 -22.224139  149.5  42.7  199.98 0
2023-04-20T09:15:35   108749  SEQ        Pointing     Map(Ra/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.4  272.016833 -22.224139  150.8  43.2  199.98 0
2023-04-20T09:18:21   108751  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      28.1  272.016833 -22.224139  151.5  43.6  199.98 0
2023-04-20T09:24:00   108753  SEQ        Science      Ps          VX-Sgr                    2023S1SEQUOIACommissioning      86.3388     8       2.0  272.016833 -22.224139  153.1  44.2  -720 0
2023-04-20T09:24:30   108754  SEQ        Science      Ps          VX-Sgr                    2023S1SEQUOIACommissioning      86.3388     8     150.1  272.016833 -22.224139  153.3  44.2  -720 0
2023-04-20T09:28:57   108756  SEQ        Science      Bs          VX-Sgr                    2023S1SEQUOIACommissioning      86.3388     8     151.3  272.016833 -22.224139  154.6  44.7  -720 0
2023-04-20T09:36:03   108758  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.4  272.016833 -22.224139  156.7  45.4  199.98 0
2023-04-20T09:38:56   108760  SEQ        Science      Ps          VX-Sgr                    2023S1SEQUOIACommissioning      86.3388     8     150.1  272.016833 -22.224139  157.5  45.7  -720 0
2023-04-20T09:43:17   108762  SEQ        Science      Bs          VX-Sgr                    2023S1SEQUOIACommissioning      86.3388     8     152.4  272.016833 -22.224139  158.9  46.0  -720 0
2023-04-20T09:48:05   108764  SEQ        Science      Ps          VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8     150.0  272.016833 -22.224139  160.4  46.4  -720 0
2023-04-20T09:52:34   108766  SEQ        Science      Bs          VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8     153.2  272.016833 -22.224139  161.8  46.8  -720 0
2023-04-20T10:02:33   108768  SEQ-PJT    Science      Map(Az/C)   M17SW                     2023S1SEQUOIACommissioning     115.2712    20    1284.0  275.115208 -16.200253  157.8  52.2  0 0
2023-04-20T10:35:44   108770  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.9  272.016833 -22.224139  176.5  48.7  199.98 0
2023-04-20T10:42:28   108772  SEQ        Pointing     Map(Az/C)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     212.5  297.641318  32.914043   54.0  62.6  -199.98 0
2023-04-20T10:50:38   108774  SEQ        Pointing     Map(Az/D)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     198.1  297.641318  32.914043   52.4  64.2  -199.98 0
2023-04-20T10:57:55   108775  SEQ        Pointing     Map(Az/D)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     199.3  297.641318  32.914043   50.7  65.5  -199.98 0
2023-04-20T11:05:12   108776  SEQ        Pointing     Map(Az/D)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     196.8  297.641318  32.914043   48.8  66.9  -199.98 0
2023-04-20T11:12:32   108777  SEQ        Pointing     Map(Az/D)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     197.0  297.641318  32.914043   46.5  68.1  -199.98 0
2023-04-20T11:20:25   108780  SEQ        Pointing     Map(Ra/D)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     211.2  297.641318  32.914043   43.8  69.5  -199.98 0
2023-04-20T11:28:25   108781  SEQ        Pointing     Map(Ra/D)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     207.9  297.641318  32.914043   40.6  70.7  -199.98 0
2023-04-20T11:36:40   108782  SEQ        Pointing     Map(Ra/D)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     206.0  297.641318  32.914043   36.7  72.0  -199.98 0
2023-04-20T11:44:54   108783  SEQ-PJT    Pointing     Map(Ra/D)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     208.8  297.641318  32.914043   32.2  73.1  -199.98 0
2023-04-20T11:55:01   108787  SEQ-PJT    Pointing     Map(Ra/C)   CHI-Cyg                   2023S1SEQUOIACommissioning     115.2712     9     140.5  297.641318  32.914043   25.9  74.2  -199.98 0
#
2023-05-04T08:14:03   109421  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.5  272.016846 -22.224064  149.0  42.5  199.98 0
2023-05-04T08:32:00   109423  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      29.0  272.016833 -22.224056  154.0  44.5  199.98 0
2023-05-04T08:36:04   109425  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.7  272.016833 -22.224056  155.2  44.9  199.98 0
2023-05-04T08:38:43   109427  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      29.4  272.016833 -22.224056  156.0  45.2  199.98 0
2023-05-04T09:02:39   109442  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      27.7  272.016833 -22.224056  163.5  47.1  199.98 0
2023-05-04T09:25:47   109453  SEQ        Pointing     Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8      28.0  272.016833 -22.224139  171.3  48.3  199.98 0
2023-05-04T09:41:04   109461  SEQ        Science      Map(Az/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8     294.3  272.016833 -22.224139  176.6  48.7  -720 0
2023-05-04T09:49:47   109463  SEQ        Science      Map(Ra/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8     296.2  272.016833 -22.224139  179.7  48.8  -720 0
2023-05-04T09:58:32   109465  SEQ        Science      Map(Ra/C)   VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8     294.8  272.016833 -22.224139  182.7  48.7  -720 0
2023-05-04T10:07:10   109467  SEQ        Science      Map(L/C)    VX-Sgr                    2023S1SEQUOIACommissioning      86.2434     8     294.1  272.016833 -22.224139  185.8  48.6  -720 0
#
2023-05-08T03:12:58   109906  SEQ        Pointing     Map(Az/C)   R-Leo                     2023S1SEQUOIACommissioning      86.2434    -1      27.3  146.889517  11.428840  259.1  60.7  199.98 0
2023-05-08T03:15:30   109908  SEQ        Pointing     Map(Az/C)   R-Leo                     2023S1SEQUOIACommissioning      86.2434    -1      27.3  146.889517  11.428840  259.5  60.1  199.98 0
2023-05-08T03:38:51   109923  SEQ        Pointing     Map(Az/C)   R-Leo                     2023S1SEQUOIACommissioning      86.2434    -1      27.4  146.889517  11.428840  262.8  54.6  237.6 0
2023-05-08T03:57:17   109933  SEQ        Science      Map(Az/C)   R-Leo                     2023S1SEQUOIACommissioning      86.2434    -1     478.4  146.889500  11.428833  264.9  50.3  -720 0
2023-05-08T04:11:44   109935  SEQ        Science      Map(Ra/C)   R-Leo                     2023S1SEQUOIACommissioning      86.2434    -1     476.6  146.889500  11.428833  266.4  46.8  -720 0
2023-05-08T04:26:40   109937  SEQ        Science      Map(Ra/C)   R-Leo                     2023S1SEQUOIACommissioning      86.2434    -1     478.2  146.889500  11.428833  267.8  43.3  -720 0
2023-05-08T04:45:21   109941  SEQ-PJT    Science      Map(L/C)    R-Leo                     2023S1SEQUOIACommissioning      86.2434    -1     477.7  146.889500  11.428833  269.4  38.9  -720 0
2023-05-08T05:00:58   109943  SEQ        Pointing     Map(Az/C)   R-Leo                     2023S1SEQUOIACommissioning      86.2434    -1      27.9  146.889500  11.428833  270.7  35.2  199.98 0
2023-05-08T07:00:50   109958  SEQ-PJT    Pointing     Map(Az/C)   RT-Vir                    2023S1SEQUOIACommissioning      86.2434    14      27.9  195.658265   5.185566  254.2  50.6  199.98 0
2023-05-08T08:03:53   109963  SEQ-PJT    Pointing     Map(Az/D)   RT-Vir                    2023S1SEQUOIACommissioning      86.2434    14      81.8  195.658265   5.185566  262.2  36.0  239.76 0
#
2023-05-26T05:15:16   110004  SEQ        Pointing     Map(Az/C)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15      27.2  246.447802  18.892462   86.9  69.5  199.98 0
2023-05-26T05:21:18   110006  SEQ        Pointing     Map(Az/C)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15      27.9  246.447802  18.892462   87.1  70.9  199.98 0
2023-05-26T05:26:29   110008  SEQ        Pointing     Map(Az/C)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15      29.1  246.447802  18.892462   87.4  72.1  199.98 0
2023-05-26T05:45:35   110018  SEQ        Pointing     Map(Az/C)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15      27.3  246.447802  18.892462   88.3  76.7  199.98 0
2023-05-26T06:03:20   110028  SEQ        Pointing     Map(Az/C)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15      27.4  246.447802  18.892462   89.4  80.9  199.98 0
2023-05-26T06:06:58   110030  SEQ        Pointing     Map(Az/C)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15      27.2  246.447802  18.892462   89.6  81.7  199.98 0
2023-05-26T08:27:05   110043  SEQ        Pointing     Map(Az/C)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15      27.2  246.447792  18.892472  274.0  65.1  199.98 0
2023-05-26T08:32:38   110045  SEQ        Pointing     Map(Az/C)   U-Her                     2023S1SEQUOIACommissioning      86.2434   -15      27.7  246.447792  18.892472  274.3  63.8  199.98 0
2023-05-26T10:53:10   110055  SEQ        Pointing     Map(Az/C)   RR-Aql                    2023S1SEQUOIACommissioning      86.2434    26      27.2  299.400262  -1.886479  206.4  67.0  199.98 0
